games: 59, white: 54%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Bb4 9. Nf3 c5 10. Qb3 Nc6 
games: 59, white: 54%, black: 45%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nf3 Bb4+ 9. Nc3 c5 10. Qb3 Nc6 
games: 59, white: 54%, black: 45%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Be3 Bb4+ 9. Nc3 c5 10. Qb3 Nc6 
games: 281, white: 44%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Be7 9. Be2 O-O 10. Be3 f6 
games: 281, white: 44%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Be7 9. Be2 O-O 10. Be3 f6 
games: 454, white: 43%, black: 49%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Bd3 Bxd3 9. Qxd3
games: 42, white: 57%, black: 42%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Be2 Bb4+ 9. Bd2
games: 821, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Nc6 9. Nf3 Bb4 10. Be2 Na5 
games: 821, white: 42%, black: 51%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Nc6 9. Be2 Bb4 10. Nf3 Na5 
games: 45, white: 53%, black: 42%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. a3 Nc6 9. Nf3 Qd7 10. Be2 O-O-O 
games: 821, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Nc6 9. Be3 Bb4 10. Be2 Na5 
games: 24, white: 62%, black: 33%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Bb4 9. Bd3 Bg4 10. O-O
games: 45, white: 53%, black: 42%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Be3 e6 9. a3 Qd7 10. Be2 O-O-O 
games: 821, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 e6 9. Nf3 Bb4 10. Be2 Na5 
games: 51, white: 52%, black: 43%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 Qd7 9. Qd2 O-O-O 10. Rd1
games: 821, white: 42%, black: 51%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 e6 9. Be2 Bb4 10. Nf3 Na5 
games: 24, white: 62%, black: 33%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Bb4 9. Bd3 Bg4 10. O-O
games: 24, white: 62%, black: 33%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Bd3 Bb4+ 9. Nc3 Bg4 10. O-O
games: 46, white: 52%, black: 41%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Be7 9. Be2 O-O 10. Be3 c5 
games: 821, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Nc6 9. Nf3 Bb4 10. Be2 Na5 
games: 46, white: 52%, black: 41%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Be7 9. Be2 O-O 10. Be3 c5 
games: 821, white: 42%, black: 51%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Nc6 9. Be2 Bb4 10. Nf3 Na5 
games: 298, white: 44%, black: 47%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Bb4 9. a3 Bxc3+ 
games: 821, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Nc6 9. Be3 Bb4 10. Be2 Na5 
games: 747, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Bb4 9. Nf3 c5 10. Be2
games: 298, white: 44%, black: 47%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Bb4 9. a3 Bxc3+ 
games: 298, white: 44%, black: 47%, forced: 3, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Bb4 9. a3 Bxc3+ 10. bxc3
games: 821, white: 42%, black: 51%, forced: 0, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Nc3 e6 9. Be3 Bb4 10. Be2 Na5 
games: 747, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Bb4 9. Be2 c5 10. Nf3
games: 821, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Be3 e6 9. Nc3 Bb4 10. Be2 Na5 
games: 747, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Bb4 9. Nf3 c5 10. Be2
games: 298, white: 44%, black: 47%, forced: 3, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Bb4 9. a3 Bxc3+ 10. bxc3
games: 747, white: 42%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Bb4 9. Be2 c5 10. Nf3
games: 747, white: 42%, black: 51%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nf3 Bb4+ 9. Nc3 c5 10. Be2
games: 106, white: 50%, black: 47%, forced: 0, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 Qd7 9. Qd2
games: 533, white: 42%, black: 50%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Nc6 9. Be2 Nb4 
games: 747, white: 42%, black: 51%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Be3 Bb4+ 9. Nc3 c5 10. Be2
games: 538, white: 42%, black: 50%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Nc6 9. Be2 Nb4 10. Rc1
games: 538, white: 42%, black: 50%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 e6 9. Be2 Nb4 10. Rc1
games: 533, white: 42%, black: 50%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 e6 9. Be2 Nb4 
games: 36, white: 58%, black: 41%, forced: 0, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 Qd7 9. Nf3 O-O-O 10. d5 Nb4 
games: 538, white: 42%, black: 50%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Nc6 9. Be2 Nb4 10. Rc1
games: 533, white: 42%, black: 50%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Nc6 9. Be2 Nb4 
games: 31, white: 54%, black: 35%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Be3 e6 9. Bd3 Bg4 10. Nbd2
games: 162, white: 45%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Nc6 9. Be2 Be7 
games: 20, white: 60%, black: 35%, forced: 0, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 g6 8. Nc3
games: 162, white: 45%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Be7 9. Be2 Nc6 
games: 162, white: 45%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Nc6 9. Be2 Be7 
games: 64, white: 48%, black: 43%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Be7 9. Be2 O-O 10. O-O f6 
games: 162, white: 45%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Be7 9. Be2 Nc6 
games: 162, white: 45%, black: 45%, forced: 0, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Nc3 e6 9. Be2 Be7 
games: 307, white: 43%, black: 48%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Nc6 9. Nf3 Bg4 10. c5 Nd5 
games: 307, white: 43%, black: 48%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Nc6 9. Be3 Bg4 10. c5 Nd5 
games: 307, white: 43%, black: 48%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 e6 9. Nf3 Bg4 10. c5 Nd5 
games: 307, white: 43%, black: 48%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Nc6 9. Nf3 Bg4 10. c5 Nd5 
games: 16, white: 75%, black: 25%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Be3 e6 9. Be2 Qd7 10. Nbd2
games: 44, white: 52%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Bg4 9. Be2
games: 99, white: 49%, black: 47%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 Qd7 9. Qd2 O-O-O 
games: 307, white: 43%, black: 48%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Nc6 9. Be3 Bg4 10. c5 Nd5 
games: 44, white: 52%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Bg4 9. Be2
games: 636, white: 42%, black: 52%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Bb4 9. Nf3 c5 10. Be2 Nc6 
games: 64, white: 48%, black: 43%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Be7 9. Be2 O-O 10. O-O f6 
games: 102, white: 47%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Bb4 9. Bd3 Bg4 
games: 307, white: 43%, black: 48%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Nc3 e6 9. Be3 Bg4 10. c5 Nd5 
games: 636, white: 42%, black: 52%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Bb4 9. Be2 c5 10. Nf3 Nc6 
games: 155, white: 45%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Nc6 9. Be2 Be7 10. O-O
games: 307, white: 43%, black: 48%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Nc3 Bg4 9. Be3 e6 10. c5 Nd5 
games: 64, white: 48%, black: 43%, forced: 3, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Be2 Be7 9. O-O O-O 10. Nc3 f6 
games: 102, white: 47%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Bb4 9. Bd3 Bg4 
games: 636, white: 42%, black: 52%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Bb4 9. Nf3 c5 10. Be2 Nc6 
games: 102, white: 47%, black: 45%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Bd3 Bb4+ 9. Nc3 Bg4 
games: 155, white: 45%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Be7 9. Be2 Nc6 10. O-O
games: 307, white: 43%, black: 48%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Be3 e6 9. Nc3 Bg4 10. c5 Nd5 
games: 235, white: 44%, black: 47%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Nc6 9. Be2 Bb4 10. Rc1
games: 636, white: 42%, black: 52%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Bb4 9. Be2 c5 10. Nf3 Nc6 
games: 155, white: 45%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Nc6 9. Be2 Be7 10. O-O
games: 235, white: 44%, black: 47%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 e6 9. Be2 Bb4 10. Rc1
games: 636, white: 42%, black: 52%, forced: 3, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nf3 Bb4+ 9. Nc3 c5 10. Be2 Nc6 
games: 155, white: 45%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Be7 9. Be2 Nc6 10. O-O
games: 14, white: 64%, black: 35%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. a3 Nc6 9. Nf3 Qd7 10. Bd3
games: 636, white: 42%, black: 52%, forced: 3, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Be3 Bb4+ 9. Nc3 c5 10. Be2 Nc6 
games: 566, white: 41%, black: 50%, forced: 0, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Nc3
games: 235, white: 44%, black: 47%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Nc6 9. Be2 Bb4 10. Rc1
games: 14, white: 64%, black: 35%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Be3 e6 9. a3 Qd7 10. Bd3
games: 155, white: 45%, black: 45%, forced: 0, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Nc3 e6 9. Be2 Be7 10. O-O
games: 930, white: 40%, black: 52%, forced: 0, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 
games: 532, white: 41%, black: 50%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Nc6 9. Rc1
games: 532, white: 41%, black: 50%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 e6 9. Rc1
games: 1371, white: 39%, black: 54%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nf3
games: 13, white: 69%, black: 30%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Be3 e6 9. Be2 Qd7 10. Nbd2 O-O-O 
games: 1371, white: 39%, black: 54%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Be3
games: 532, white: 41%, black: 50%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Nc6 9. Rc1
games: 2688, white: 37%, black: 55%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Bb4 9. Nf3 c5 
games: 2688, white: 37%, black: 55%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Bb4 9. Nf3 c5 
games: 2688, white: 37%, black: 55%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nf3 Bb4+ 9. Nc3 c5 
games: 31, white: 51%, black: 41%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. c5 Nd5 8. Nf3
games: 2688, white: 37%, black: 55%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Be3 Bb4+ 9. Nc3 c5 
games: 61, white: 49%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Bb4 9. Bd3 Bg6 
games: 27, white: 51%, black: 40%, forced: 0, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Bg4 8. Be3
games: 61, white: 49%, black: 45%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Bb4 9. Bd3 Bg6 
games: 61, white: 49%, black: 45%, forced: 2, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Bd3 Bb4+ 9. Nc3 Bg6 
games: 300, white: 44%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Nc6 9. Nf3 Bb4 10. Bd3 Bg4 
games: 300, white: 44%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Nc6 9. Be3 Bb4 10. Bd3 Bg4 
games: 821, white: 40%, black: 53%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. a3 Nc6 9. Nf3
games: 300, white: 44%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 Nc6 8. Be3 e6 9. Nf3 Bb4 10. Bd3 Bg4 
games: 821, white: 40%, black: 53%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 Nc6 8. Be3 e6 9. a3
games: 300, white: 44%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Be3 e6 8. Nc3 Nc6 9. Nf3 Bb4 10. Bd3 Bg4 
games: 11, white: 63%, black: 27%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Bd3 Bg4 9. Be4
games: 314, white: 43%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Bb4 9. Nf3 c5 10. Be2 O-O 
games: 10, white: 80%, black: 20%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Nc6 9. Be2 Qd7 10. c5
games: 300, white: 44%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nf3 e6 8. Nc3 Nc6 9. Be3 Bb4 10. Bd3 Bg4 
games: 314, white: 43%, black: 51%, forced: 1, pgn:1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Be3 Bb4 9. Be2 c5 10. Nf3 O-O 
